"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)","8/179",0.00519271549023771,0.0625078007509066,0,0,3.1842207143876,16.7505883005844,"CCR1;SEMA7A;TGFB1;PTPRC;CCL11;CCL22;F2R;PTPN22"
"Neutrophil Migration (GO:1990266)","5/77",0.00561500447766193,0.0669042502549285,0,0,4.70138888888889,24.3640682555205,"CXCL10;CXCL9;CXCL11;CCL11;CCL22"
"Negative Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002701)","2/8",0.00572509824167721,0.0669042502549285,0,0,22.4106939704209,115.704072610893,"FCRL3;CD22"
"Positive Regulation Of Chromatin Binding (GO:0035563)","2/8",0.00572509824167721,0.0669042502549285,0,0,22.4106939704209,115.704072610893,"DTX3L;PARP9"
"Positive Regulation Of Macrophage Cytokine Production (GO:0060907)","2/8",0.00572509824167721,0.0669042502549285,0,0,22.4106939704209,115.704072610893,"SEMA7A;LAPTM5"
"Dephosphorylation (GO:0016311)","7/147",0.00624136917044865,0.0724089278397702,0,0,3.39670138888889,17.2435438048705,"PLPP4;PTPRC;PTPRO;DAPP1;PTPN22;PPM1J;PPEF1"
"Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)","3/26",0.00642463897133662,0.0739988992310067,0,0,8.79184038117927,44.3778239878429,"TGFB1;SULF1;SULF2"
"Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)","8/186",0.00650592306613779,0.07439987734919,0,0,3.05790236072505,15.3966676623273,"CCR1;MSR1;SFRP2;TGFB1;TRAT1;SOX11;PTPN22;PARP9"
"Response To Type II Interferon (GO:0034341)","5/80",0.00659327319295878,0.0748640452618937,0,0,4.51264367816092,22.6611669594268,"CCL11;CCL22;STAT1;UBD;IL12RB1"
"Regulation Of Interleukin-8 Production (GO:0032677)","5/81",0.00694429626087285,0.0782944951666016,0,0,4.45303992740472,22.1308720766727,"CD2;PTPRC;F2R;PTPN22;TLR7"
"Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)","3/27",0.00714987744684831,0.0788543248191711,0,0,8.42508561643836,41.6254840301678,"P2RY10;GPR65;F2R"
"Cartilage Development (GO:0051216)","4/52",0.0072035005840422,0.0788543248191711,0,0,5.62915234822451,27.769667821405,"TGFB1;EPYC;SULF1;SULF2"
"Positive Regulation Of B Cell Activation (GO:0050871)","4/52",0.0072035005840422,0.0788543248191711,0,0,5.62915234822451,27.769667821405,"SASH3;PTPRC;FCRL3;TNFSF13B"
"Regulation Of Granulocyte Differentiation (GO:0030852)","2/9",0.0072894691275686,0.0788543248191711,0,0,19.2081911262799,94.5297426972249,"LEF1;EVI2B"
"Myeloid Dendritic Cell Differentiation (GO:0043011)","2/9",0.0072894691275686,0.0788543248191711,0,0,19.2081911262799,94.5297426972249,"CAMK4;UBD"
"Positive Regulation Of RIG-I Signaling Pathway (GO:1900246)","2/9",0.0072894691275686,0.0788543248191711,0,0,19.2081911262799,94.5297426972249,"DDX60;OASL"
"Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)","4/53",0.00770292840194362,0.0827677071913539,0,0,5.5139911634757,26.8319340737035,"CD86;RTKN2;LAPTM5;TLR7"
"Hematopoietic Progenitor Cell Differentiation (GO:0002244)","3/28",0.0079216842702358,0.0839908378585928,0,0,8.08767123287671,39.1293781842362,"TGFB1;PTPRC;INHBA"
"Negative Regulation Of Type II Interferon Production (GO:0032689)","3/28",0.0079216842702358,0.0839908378585928,0,0,8.08767123287671,39.1293781842362,"LAPTM5;INHBA;FOXP3"
"Integrin-Mediated Signaling Pathway (GO:0007229)","5/85",0.00847928606753967,0.0893114275929672,0,0,4.22952586206897,20.1753840676392,"SEMA7A;FYB1;ITGA4;FN1;ISG15"
"Chondrocyte Differentiation (GO:0002062)","3/29",0.00874070894562558,0.0914632354375592,0,0,7.77621180189673,36.8574085803843,"TGFB1;SULF1;SULF2"
"Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)","16/557",0.00886264385323178,0.0920176620139268,0,0,2.0314431657822,9.6004178876522,"CD86;EOMES;TGFB1;DTX3L;STAT1;CD80;F2R;LEF1;HOXC13;INHBA;PARP9;FOXP3;RUNX2;CAMK4;TP53INP1;IRF7"
"Regulation Of Chromatin Binding (GO:0035561)","2/10",0.00902359333927952,0.0920176620139268,0,0,16.8063139931741,79.1226582415255,"DTX3L;PARP9"
"T Cell Chemotaxis (GO:0010818)","2/10",0.00902359333927952,0.0920176620139268,0,0,16.8063139931741,79.1226582415255,"CXCL10;CXCL11"
"Response To Sterol (GO:0036314)","2/10",0.00902359333927952,0.0920176620139268,0,0,16.8063139931741,79.1226582415255,"TGFB1;CCR5"
"Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732)","3/30",0.00960754022930576,0.0967400748875379,0,0,7.48782343987823,34.7824902189939,"PTPRC;SFRP2;SAMSN1"
"Positive Regulation Of Lipid Kinase Activity (GO:0090218)","3/30",0.00960754022930576,0.0967400748875379,0,0,7.48782343987823,34.7824902189939,"TGFB1;CD19;EEF1A2"
"Protein Dephosphorylation (GO:0006470)","6/124",0.0102577797700515,0.102641908824078,0,0,3.44619083924696,15.7825851793765,"PTPRC;PTPRO;DAPP1;PTPN22;PPM1J;PPEF1"
"Leukocyte Cell-Cell Adhesion (GO:0007159)","3/31",0.0105227082269435,0.10335494399593,0,0,7.22003424657534,32.8816219750352,"ITGA4;SELL;EZR"
"Positive Regulation Of Rho Protein Signal Transduction (GO:0035025)","3/31",0.0105227082269435,0.10335494399593,0,0,7.22003424657534,32.8816219750352,"P2RY10;GPR65;F2R"
"Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)","3/31",0.0105227082269435,0.10335494399593,0,0,7.22003424657534,32.8816219750352,"TNFRSF12A;PMAIP1;INHBA"
"Chordate Embryonic Development (GO:0043009)","4/59",0.0111796903562806,0.109138318661008,0,0,4.91096532333646,22.0681912850705,"TGFB1;WNT7B;SULF1;SULF2"
"Positive Regulation Of Intracellular Signal Transduction (GO:1902533)","15/525",0.011597615092566,0.112532010686049,0,0,2.01628151260504,8.98647757694855,"CD86;TGFB1;SLC20A1;TRAT1;FCRL3;RTKN2;F2R;FN1;LAPTM5;SOX11;PTPRC;UBD;PMAIP1;TLR7;CARD11"
"Actin Filament Bundle Assembly (GO:0051017)","3/33",0.0124998937161008,0.11912101094927,0,0,6.73801369863014,29.5262127838278,"LCP1;EZR;LIMD2"
"Actin Filament Bundle Organization (GO:0061572)","3/33",0.0124998937161008,0.11912101094927,0,0,6.73801369863014,29.5262127838278,"LCP1;EZR;LIMD2"
"Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338)","3/33",0.0124998937161008,0.11912101094927,0,0,6.73801369863014,29.5262127838278,"OAS1;OAS3;ISG15"
"Regulation Of Cell Migration (GO:0030334)","13/434",0.0127107559610055,0.120413729547751,0,0,2.11158841663719,9.21773110057278,"CCR1;LRRC15;SEMA7A;CCL11;TGFB1;F2R;LEF1;CXCR4;SULF1;RAP2C;SFRP2;TP53INP1;PLXNC1"
"Regulation Of Sensory Perception (GO:0051931)","2/12",0.0129799669411508,0.121525889314517,0,0,13.4436860068259,58.4040519572458,"F2R;GPR171"
"Positive Regulation Of T-helper Cell Differentiation (GO:0045624)","2/12",0.0129799669411508,0.121525889314517,0,0,13.4436860068259,58.4040519572458,"CD86;CD80"
"Cell Junction Organization (GO:0034330)","4/62",0.013242590287884,0.122551370236429,0,0,4.65623889086385,20.1350534878511,"VMP1;TGFB1;WNT7B;CAPZA1"
"Regulation Of T Cell Activation (GO:0050863)","4/62",0.013242590287884,0.122551370236429,0,0,4.65623889086385,20.1350534878511,"CD2;SIRPG;LAPTM5;PTPN22"
"Embryonic Skeletal System Development (GO:0048706)","3/34",0.0135626962555906,0.124079295458289,0,0,6.52032699955811,28.0402240355993,"SOX11;SULF1;SULF2"
"Positive Regulation Of Immunoglobulin Production (GO:0002639)","3/34",0.0135626962555906,0.124079295458289,0,0,6.52032699955811,28.0402240355993,"CD86;SASH3;PTPRC"
"Positive Regulation Of T Cell Differentiation (GO:0045582)","4/64",0.014743860386593,0.13290875422754,0,0,4.50057273768614,18.9785935691093,"LEF1;RHOH;IL12RB1;FOXP3"
"Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894)","2/13",0.0151919437999,0.13290875422754,0,0,12.2209121936084,51.1688372041893,"OAS1;TLR7"
"Glomerular Filtration (GO:0003094)","2/13",0.0151919437999,0.13290875422754,0,0,12.2209121936084,51.1688372041893,"SULF1;SULF2"
"Myeloid Dendritic Cell Activation (GO:0001773)","2/13",0.0151919437999,0.13290875422754,0,0,12.2209121936084,51.1688372041893,"CAMK4;UBD"
"Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)","2/13",0.0151919437999,0.13290875422754,0,0,12.2209121936084,51.1688372041893,"SULF1;SULF2"
"Negative Regulation Of Neuroinflammatory Response (GO:0150079)","2/13",0.0151919437999,0.13290875422754,0,0,12.2209121936084,51.1688372041893,"PTPRC;CST7"
"Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862)","2/13",0.0151919437999,0.13290875422754,0,0,12.2209121936084,51.1688372041893,"TRAT1;CARD11"
"Positive Regulation Of Type 2 Immune Response (GO:0002830)","2/13",0.0151919437999,0.13290875422754,0,0,12.2209121936084,51.1688372041893,"CD86;RSAD2"
"Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)","4/65",0.0155331417223839,0.135155216834438,0,0,4.42656751732297,18.4356770409277,"CXCL10;CXCL9;CXCL11;RNASE6"
"Regulation Of Intracellular Protein Transport (GO:0033157)","3/36",0.0158382996173703,0.137065501013026,0,0,6.12453300124533,25.3881751439352,"TGFB1;IFI27;LCP1"
"Cellular Response To Type II Interferon (GO:0071346)","4/66",0.0163485352406424,0.140720456560583,0,0,4.3549495621328,17.914594437005,"CCL11;CCL22;STAT1;IL12RB1"
"Type I Interferon-Mediated Signaling Pathway (GO:0060337)","3/37",0.0170515860512315,0.144115651323938,0,0,5.9440975020145,24.2014646417673,"IFI27;STAT1;OAS2"
"Positive Regulation Of Immune Effector Process (GO:0002699)","3/37",0.0170515860512315,0.144115651323938,0,0,5.9440975020145,24.2014646417673,"PTPRC;DDX60;IL12RB1"
"Positive Regulation Of Cell Motility (GO:2000147)","8/221",0.0171327883076056,0.144115651323938,0,0,2.55084981433315,10.3736970686277,"CCR1;LRRC15;SEMA7A;CCL11;TGFB1;F2R;LEF1;CXCR4"
"Positive Regulation Of MAPK Cascade (GO:0043410)","10/310",0.0171966540345279,0.144115651323938,0,0,2.26959064327485,9.22143858167448,"CCR1;SEMA7A;CCL11;CCL22;TGFB1;PTPRC;FCRL3;F2R;LAPTM5;PTPN22"
"Regulation Of Cholesterol Storage (GO:0010885)","2/14",0.0175531243024159,0.144115651323938,0,0,11.2019340159272,45.2840795107203,"MSR1;LCP1"
"Regulation Of Microglial Cell Activation (GO:1903978)","2/14",0.0175531243024159,0.144115651323938,0,0,11.2019340159272,45.2840795107203,"PTPRC;CST7"
"Regulation Of Sensory Perception Of Pain (GO:0051930)","2/14",0.0175531243024159,0.144115651323938,0,0,11.2019340159272,45.2840795107203,"F2R;GPR171"
"Endoderm Development (GO:0007492)","2/14",0.0175531243024159,0.144115651323938,0,0,11.2019340159272,45.2840795107203,"EOMES;HOXC11"
"Microvillus Assembly (GO:0030033)","2/14",0.0175531243024159,0.144115651323938,0,0,11.2019340159272,45.2840795107203,"RAP2C;EZR"
"B Cell Differentiation (GO:0030183)","4/68",0.0180586314517213,0.147509535480642,0,0,4.21842783505155,16.9333241026462,"PTPRC;ITGA4;BLNK;MS4A1"
"Regulation Of Cell Population Proliferation (GO:0042127)","19/766",0.0194189677135138,0.155599243473161,0,0,1.74709465882855,6.88618228673061,"CD86;CXCL9;TGFB1;STAT1;TNFRSF9;RTKN2;SIRPG;F2R;FN1;INHBA;PLAAT4;FOXP3;HOXC10;CXCL10;CXCL11;SFRP2;TP53INP1;NOX4;IL9R"
"Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)","3/39",0.0196299988953746,0.155599243473161,0,0,5.61329908675799,22.0641741024817,"RAP2C;PTPRC;NOX4"
"Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)","11/364",0.0197929177380445,0.155599243473161,0,0,2.1233691098432,8.32876902317565,"ADAM19;TGFB1;DTX3L;LAMP3;LEF1;FN1;LAPTM5;SOX11;PTPN22;INHBA;EZR"
"Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)","4/70",0.0198759755332596,0.155599243473161,0,0,4.09018015203582,16.0263219426564,"SFRP2;TGFB1;STAT1;SULF1"
"Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032645)","2/15",0.0200586567423154,0.155599243473161,0,0,10.3397217117354,40.4189488684067,"CD84;CD80"
"T Cell Homeostasis (GO:0043029)","2/15",0.0200586567423154,0.155599243473161,0,0,10.3397217117354,40.4189488684067,"PMAIP1;FOXP3"
"Renal Filtration (GO:0097205)","2/15",0.0200586567423154,0.155599243473161,0,0,10.3397217117354,40.4189488684067,"SULF1;SULF2"
"Stem Cell Development (GO:0048864)","2/15",0.0200586567423154,0.155599243473161,0,0,10.3397217117354,40.4189488684067,"PTPRC;KBTBD8"
"Negative Regulation Of Macrophage Activation (GO:0043031)","2/15",0.0200586567423154,0.155599243473161,0,0,10.3397217117354,40.4189488684067,"PTPRC;CST7"
"Positive Regulation Of Collagen Biosynthetic Process (GO:0032967)","2/15",0.0200586567423154,0.155599243473161,0,0,10.3397217117354,40.4189488684067,"TGFB1;F2R"
"Regulation Of Cell Adhesion (GO:0030155)","6/144",0.0201180783253868,0.155599243473161,0,0,2.94373401534527,11.4986267334385,"SPN;ADAMDEC1;RAC2;CXCR4;PLXNC1;CYTIP"
"Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)","3/40",0.0209953431876062,0.161603579054603,0,0,5.46131062569419,21.0995257616526,"CCR1;LEF1;EVI2B"
"B Cell Activation Involved In Immune Response (GO:0002312)","2/16",0.0227037992127388,0.166737534585298,0,0,9.60068259385666,36.3407245920378,"CD19;GAPT"
"Autonomic Nervous System Development (GO:0048483)","2/16",0.0227037992127388,0.166737534585298,0,0,9.60068259385666,36.3407245920378,"FN1;SOX11"
"Regulation Of Nucleocytoplasmic Transport (GO:0046822)","2/16",0.0227037992127388,0.166737534585298,0,0,9.60068259385666,36.3407245920378,"TGFB1;IFI27"
"Regulation Of Stem Cell Proliferation (GO:0072091)","2/16",0.0227037992127388,0.166737534585298,0,0,9.60068259385666,36.3407245920378,"PTPRC;SOX11"
"Negative Regulation Of Chemokine Production (GO:0032682)","2/16",0.0227037992127388,0.166737534585298,0,0,9.60068259385666,36.3407245920378,"OAS1;OAS3"
"Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719)","2/16",0.0227037992127388,0.166737534585298,0,0,9.60068259385666,36.3407245920378,"TGFB1;FOXP3"
"Positive Regulation Of Collagen Metabolic Process (GO:0010714)","2/16",0.0227037992127388,0.166737534585298,0,0,9.60068259385666,36.3407245920378,"TGFB1;F2R"
"Positive Regulation Of Lymphocyte Migration (GO:2000403)","2/16",0.0227037992127388,0.166737534585298,0,0,9.60068259385666,36.3407245920378,"SPN;CXCL10"
"Positive Regulation Of Stem Cell Proliferation (GO:2000648)","2/16",0.0227037992127388,0.166737534585298,0,0,9.60068259385666,36.3407245920378,"PTPRC;SOX11"
"Protein Kinase A Signaling (GO:0010737)","2/16",0.0227037992127388,0.166737534585298,0,0,9.60068259385666,36.3407245920378,"LCP1;EZR"
"Collagen Fibril Organization (GO:0030199)","3/42",0.0238785458881303,0.172984398040256,0,0,5.18071654373024,19.348810032629,"LUM;COL11A1;COL12A1"
"Monocyte Chemotaxis (GO:0002548)","3/42",0.0238785458881303,0.172984398040256,0,0,5.18071654373024,19.348810032629,"CCL11;CCL22;PTPRO"
"Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124)","3/42",0.0238785458881303,0.172984398040256,0,0,5.18071654373024,19.348810032629,"STAT1;RHOH;TRIM59"
"Positive Regulation Of Cell Differentiation (GO:0045597)","9/283",0.0250910657034118,0.178164855324722,0,0,2.23162421520086,8.22407850916589,"MSR1;SFRP2;TGFB1;WNT7B;LEF1;CCN4;SOX11;LCP1;RUNX2"
"Calcium Ion Transport (GO:0006816)","5/112",0.0252456776018424,0.178164855324722,0,0,3.15791169835643,11.6182739462703,"CCR1;SLC24A2;CCR5;MS4A1;MCOLN2"
"Response To Amyloid-Beta (GO:1904645)","3/43",0.0253963836685549,0.178164855324722,0,0,5.05094178082192,18.5528591770602,"MMP13;ITGA4;ATP1A3"
"T Cell Migration (GO:0072678)","2/17",0.0254839174699321,0.178164855324722,0,0,8.96018202502844,32.8812490892669,"CXCL10;CXCL11"
"Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)","2/17",0.0254839174699321,0.178164855324722,0,0,8.96018202502844,32.8812490892669,"TGFB1;PTPRC"
"Negative Regulation Of Leukocyte Activation (GO:0002695)","2/17",0.0254839174699321,0.178164855324722,0,0,8.96018202502844,32.8812490892669,"CD84;FN1"
"Positive Regulation Of Glial Cell Differentiation (GO:0045687)","2/17",0.0254839174699321,0.178164855324722,0,0,8.96018202502844,32.8812490892669,"TGFB1;CXCR4"
"Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)","2/17",0.0254839174699321,0.178164855324722,0,0,8.96018202502844,32.8812490892669,"MSR1;LCP1"
"Positive Regulation Of Protein Metabolic Process (GO:0051247)","7/196",0.0266033163034733,0.185182214790699,0,0,2.50977366255144,9.1022448263204,"CYFIP2;CD86;TGFB1;CD80;INHBA;EZR;TNFSF13B"
"Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)","3/44",0.0269649710442475,0.186239865959989,0,0,4.92749749415302,17.8041158606945,"LAPTM5;CXCR4;PARP9"
"Regulation Of Interleukin-6 Production (GO:0032675)","5/114",0.0269879131184993,0.186239865959989,0,0,3.09965200885796,11.1970780725766,"CD84;F2R;PTPN22;TLR7;LCP1"
"Positive Regulation Of Cell Population Proliferation (GO:0008284)","13/483",0.0277280165912069,0.189414862215968,0,0,1.88663799607666,6.76418574823043,"CD86;TGFB1;STAT1;RTKN2;SIRPG;F2R;LEF1;FN1;SOX11;HOXC10;SFRP2;PTPRC;CCN4"
"Regulation Of Collagen Biosynthetic Process (GO:0032965)","2/18",0.0283944827806572,0.189414862215968,0,0,8.39974402730375,29.9161958739597,"TGFB1;F2R"
"Regulation Of Lymphocyte Activation (GO:0051249)","2/18",0.0283944827806572,0.189414862215968,0,0,8.39974402730375,29.9161958739597,"FCRL3;CD19"
"Response To Cholesterol (GO:0070723)","2/18",0.0283944827806572,0.189414862215968,0,0,8.39974402730375,29.9161958739597,"TGFB1;CCR5"
"Response To Organophosphorus (GO:0046683)","2/18",0.0283944827806572,0.189414862215968,0,0,8.39974402730375,29.9161958739597,"STAT1;TLR7"
"Positive Regulation Of Monocyte Chemotaxis (GO:0090026)","2/18",0.0283944827806572,0.189414862215968,0,0,8.39974402730375,29.9161958739597,"CCR1;CXCL10"
"Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)","2/18",0.0283944827806572,0.189414862215968,0,0,8.39974402730375,29.9161958739597,"PTPRC;FCRL3"
"Regulation Of RIG-I Signaling Pathway (GO:0039535)","2/18",0.0283944827806572,0.189414862215968,0,0,8.39974402730375,29.9161958739597,"DDX60;OASL"
"Positive Regulation Of Immune Response (GO:0050778)","4/80",0.030622158190678,0.203427698187865,0,0,3.55018990775909,12.3760735235109,"SASH3;PTPRC;RSAD2;IL12RB1"
"Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)","2/19",0.0314310698456546,0.205392419685277,0,0,7.90523991166432,27.3518011553942,"SULF1;SULF2"
"Regulation Of Lymphocyte Differentiation (GO:0045619)","2/19",0.0314310698456546,0.205392419685277,0,0,7.90523991166432,27.3518011553942,"CD2;FCRL3"
"Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038)","2/19",0.0314310698456546,0.205392419685277,0,0,7.90523991166432,27.3518011553942,"LAPTM5;PTPN22"
"Regulation Of B Cell Differentiation (GO:0045577)","2/19",0.0314310698456546,0.205392419685277,0,0,7.90523991166432,27.3518011553942,"FCRL3;INHBA"
"Epithelial To Mesenchymal Transition (GO:0001837)","3/47",0.0319740709530814,0.206413256435013,0,0,4.59083125778331,15.8054515211835,"EOMES;TGFB1;LEF1"
"Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)","3/47",0.0319740709530814,0.206413256435013,0,0,4.59083125778331,15.8054515211835,"TGFB1;STAT1;CCN4"
"Regulation Of T Cell Differentiation (GO:0045580)","3/47",0.0319740709530814,0.206413256435013,0,0,4.59083125778331,15.8054515211835,"CD2;CAMK4;RHOH"
"Myelination (GO:0042552)","3/48",0.0337443365668478,0.216966597765154,0,0,4.48858447488584,15.2115555049832,"CXCR4;MAL2;BCAS1"
"Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)","6/163",0.0341356760174864,0.218021877880853,0,0,2.58497344235559,8.73052090312151,"CXCL10;CXCL11;CXCL9;RGS1;GPR65;GPR171"
"Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376)","2/20",0.0345893547668561,0.218021877880853,0,0,7.46568069776261,25.1161125085648,"LRRC15;TGFB1"
"Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077)","2/20",0.0345893547668561,0.218021877880853,0,0,7.46568069776261,25.1161125085648,"LRRC15;TGFB1"
"Positive Regulation Of Lipid Storage (GO:0010884)","2/20",0.0345893547668561,0.218021877880853,0,0,7.46568069776261,25.1161125085648,"MSR1;LCP1"
"Regulation Of Calcium Ion Import (GO:0090279)","2/20",0.0345893547668561,0.218021877880853,0,0,7.46568069776261,25.1161125085648,"PLPP4;FCRL3"
"Interferon-Mediated Signaling Pathway (GO:0140888)","3/49",0.035564535976218,0.222485219582718,0,0,4.39078320428827,14.6494368241288,"IFI27;OAS2;STAT1"
"Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)","4/84",0.0357143669161515,0.222485219582718,0,0,3.37199312714777,11.2361630398306,"LAMP3;F2R;IFI6;PMAIP1"
"Regulation Of Interleukin-1 Beta Production (GO:0032651)","4/84",0.0357143669161515,0.222485219582718,0,0,3.37199312714777,11.2361630398306,"CARD17P;F2R;PYDC1;LCP1"
"Regulation Of Osteoblast Differentiation (GO:0045667)","4/85",0.037059310972564,0.229080914544691,0,0,3.33019388231301,10.9737736041127,"WNT7B;CCN4;SOX11;RUNX2"
"Calcium-Mediated Signaling (GO:0019722)","4/85",0.037059310972564,0.229080914544691,0,0,3.33019388231301,10.9737736041127,"FCGR3A;PTPRC;CXCR4;CCR5"
"SMAD Protein Signal Transduction (GO:0060395)","3/51",0.0393537010777496,0.241399522702978,0,0,4.20740582191781,13.6116531211739,"TGFB1;INHBA;RUNX2"
"Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)","3/51",0.0393537010777496,0.241399522702978,0,0,4.20740582191781,13.6116531211739,"P2RY10;GPR65;F2R"
"Regulation Of Regulatory T Cell Differentiation (GO:0045589)","2/22",0.0412542174239703,0.246853193144089,0,0,6.71843003412969,21.418367921063,"CTLA4;FOXP3"
"Cellular Response To Interferon-Beta (GO:0035458)","2/22",0.0412542174239703,0.246853193144089,0,0,6.71843003412969,21.418367921063,"OAS1;STAT1"
"Dendritic Cell Differentiation (GO:0097028)","2/22",0.0412542174239703,0.246853193144089,0,0,6.71843003412969,21.418367921063,"CAMK4;UBD"
"Natural Killer Cell Mediated Immunity (GO:0002228)","2/22",0.0412542174239703,0.246853193144089,0,0,6.71843003412969,21.418367921063,"CD2;FCGR3A"
