"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"SFRP1"
"Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"SFRP1"
"Regulation Of Gluconeogenesis (GO:0006111)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"PPARGC1A"
"Regulation Of Macrophage Activation (GO:0043030)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"LRFN5"
"Bile Acid Metabolic Process (GO:0008206)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"CYP39A1"
"Organic Cation Transport (GO:0015695)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"SLC6A2"
"Cellular Response To cAMP (GO:0071320)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"AKAP6"
"Central Nervous System Neuron Differentiation (GO:0021953)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"NTRK2"
"Positive Regulation Of Cholesterol Transport (GO:0032376)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"EEPD1"
"Endodermal Cell Differentiation (GO:0035987)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"LAMA3"
"Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"SFRP1"
"Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"SORBS1"
"Triglyceride Homeostasis (GO:0070328)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"MLXIPL"
"Glutamine Family Amino Acid Metabolic Process (GO:0009064)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"TAT"
"Receptor Signaling Pathway Via STAT (GO:0097696)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"GHR"
"Negative Chemotaxis (GO:0050919)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"SEMA6A"
"Negative Regulation Of Chemotaxis (GO:0050922)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"SEMA6A"
"Regulation Of Cell Morphogenesis (GO:0022604)","1/31",0.500872983474602,0.761037862793264,0,0,1.47262443438914,1.01817656309486,"WTIP"
"Positive Regulation Of Response To Stimulus (GO:0048584)","2/77",0.51133738625666,0.771865394128185,0,0,1.17804988662132,0.790148287208125,"EGFR;FGF10"
"Positive Regulation Of Synaptic Transmission (GO:0050806)","2/77",0.51133738625666,0.771865394128185,0,0,1.17804988662132,0.790148287208125,"NLGN1;GRIN2B"
"Regulation Of Cholesterol Efflux (GO:0010874)","1/32",0.51194578368765,0.771865394128185,0,0,1.42504743833017,0.954121346563957,"EEPD1"
"Regulation Of Transmembrane Transport (GO:0034762)","1/32",0.51194578368765,0.771865394128185,0,0,1.42504743833017,0.954121346563957,"KCNJ16"
"Mesenchymal Cell Migration (GO:0090497)","1/32",0.51194578368765,0.771865394128185,0,0,1.42504743833017,0.954121346563957,"SEMA6A"
"Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205)","1/32",0.51194578368765,0.771865394128185,0,0,1.42504743833017,0.954121346563957,"ATP1A2"
"Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)","1/32",0.51194578368765,0.771865394128185,0,0,1.42504743833017,0.954121346563957,"FAM107A"
"Modulation Of Chemical Synaptic Transmission (GO:0050804)","3/123",0.51485359482064,0.7728692200292,0,0,1.104375,0.733164413764695,"NLGN1;GRM6;ATP1A2"
"Regulation Of Cell Motility (GO:2000145)","3/123",0.51485359482064,0.7728692200292,0,0,1.104375,0.733164413764695,"TNXB;USP17L2;PLXNA4"
"Negative Regulation Of Protein Modification Process (GO:0031400)","2/78",0.518237713718394,0.7728692200292,0,0,1.1624895572264,0.764129071658399,"NTRK3;DMD"
"Cellular Response To Nutrient Levels (GO:0031669)","2/78",0.518237713718394,0.7728692200292,0,0,1.1624895572264,0.764129071658399,"SFRP1;FAM107A"
"Negative Regulation Of Growth (GO:0045926)","3/124",0.52029531560351,0.7728692200292,0,0,1.09519158527423,0.715552965724163,"SFRP1;MT1L;SCGB3A1"
"Negative Regulation Of Epithelial Cell Migration (GO:0010633)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"ADAMTS9"
"Actin Filament Bundle Assembly (GO:0051017)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"FAM107A"
"Actin Filament Bundle Organization (GO:0061572)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"FAM107A"
"Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"DPP6"
"Carboxylic Acid Metabolic Process (GO:0019752)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"PCK1"
"Regulation Of Sprouting Angiogenesis (GO:1903670)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"SEMA6A"
"Epithelial Tube Morphogenesis (GO:0060562)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"FGF10"
"Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"DMD"
"Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"MLXIPL"
"Lung Development (GO:0030324)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"FGF10"
"Protein K63-linked Deubiquitination (GO:0070536)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"USP17L2"
"Regulation Of Amyloid-Beta Formation (GO:1902003)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"NTRK2"
"Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)","1/33",0.522773482649408,0.7728692200292,0,0,1.38044400452489,0.895365672474349,"TESC"
"Positive Regulation Of Protein Localization To Membrane (GO:1905477)","2/79",0.525072924034499,0.774595725218996,0,0,1.14733339223135,0.739132964529044,"SORBS1;EGFR"
"Negative Regulation Of Cellular Component Organization (GO:0051129)","2/79",0.525072924034499,0.774595725218996,0,0,1.14733339223135,0.739132964529044,"SPRY2;CRYAB"
"Protein-Containing Complex Organization (GO:0043933)","3/126",0.531078555901553,0.775953118962538,0,0,1.07727272727273,0.681747013655005,"DMD;PALS2;PPARGC1A"
"Regulation Of Protein Localization To Plasma Membrane (GO:1903076)","2/80",0.531842511146506,0.775953118962538,0,0,1.13256584685156,0.715110983497837,"SORBS1;EGFR"
"ATP Metabolic Process (GO:0046034)","1/34",0.533361493749999,0.775953118962538,0,0,1.33854380913204,0.841349555143568,"ATP1A2"
"Negative Regulation Of Mitotic Cell Cycle (GO:0045930)","1/34",0.533361493749999,0.775953118962538,0,0,1.33854380913204,0.841349555143568,"CDKN1C"
"Regulation Of Neuronal Synaptic Plasticity (GO:0048168)","1/34",0.533361493749999,0.775953118962538,0,0,1.33854380913204,0.841349555143568,"GRIN2B"
"Cellular Response To Hydrogen Peroxide (GO:0070301)","1/34",0.533361493749999,0.775953118962538,0,0,1.33854380913204,0.841349555143568,"SLC6A2"
"Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)","1/34",0.533361493749999,0.775953118962538,0,0,1.33854380913204,0.841349555143568,"MLXIPL"
"Smoothened Signaling Pathway (GO:0007224)","1/34",0.533361493749999,0.775953118962538,0,0,1.33854380913204,0.841349555143568,"PTCHD1"
"Positive Regulation Of Neuron Death (GO:1901216)","1/34",0.533361493749999,0.775953118962538,0,0,1.33854380913204,0.841349555143568,"GRIN2B"
"Positive Regulation Of Organelle Organization (GO:0010638)","1/34",0.533361493749999,0.775953118962538,0,0,1.33854380913204,0.841349555143568,"PPARGC1A"
"Microtubule Polymerization (GO:0046785)","1/34",0.533361493749999,0.775953118962538,0,0,1.33854380913204,0.841349555143568,"TPPP2"
"Regulation Of Blood Circulation (GO:1903522)","1/34",0.533361493749999,0.775953118962538,0,0,1.33854380913204,0.841349555143568,"ACE2"
"Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)","1/34",0.533361493749999,0.775953118962538,0,0,1.33854380913204,0.841349555143568,"AKAP6"
"Regulation Of Protein Phosphorylation (GO:0001932)","6/265",0.535713920168039,0.778548149373721,0,0,1.02301582393116,0.638520432814639,"NTRK2;NTRK3;HRC;VEGFD;EGFR;FGF10"
"Activation Of Protein Kinase Activity (GO:0032147)","2/81",0.538546023232205,0.779419881934346,0,0,1.11817216338012,0.692016983107784,"NTRK3;NTF3"
"Regulation Of Neuron Projection Development (GO:0010975)","4/174",0.540197582454873,0.779419881934346,0,0,1.03909955781857,0.639898614842083,"KANK1;NTRK2;NLGN1;NTRK3"
"Negative Regulation Of Signal Transduction (GO:0009968)","6/267",0.543073133937745,0.779419881934346,0,0,1.01507141166259,0.619712550022182,"KANK1;SFRP1;SEMA6A;CITED1;SPRY2;APCDD1"
"Action Potential (GO:0001508)","1/35",0.543715111210592,0.779419881934346,0,0,1.29910833111525,0.791585500028829,"DMD"
"Regulation Of Postsynaptic Membrane Potential (GO:0060078)","1/35",0.543715111210592,0.779419881934346,0,0,1.29910833111525,0.791585500028829,"GRIN2B"
"One-Carbon Compound Transport (GO:0019755)","1/35",0.543715111210592,0.779419881934346,0,0,1.29910833111525,0.791585500028829,"RHAG"
"Regulation Of Regulated Secretory Pathway (GO:1903305)","1/35",0.543715111210592,0.779419881934346,0,0,1.29910833111525,0.791585500028829,"SYT2"
"Response To Nutrient Levels (GO:0031667)","1/35",0.543715111210592,0.779419881934346,0,0,1.29910833111525,0.791585500028829,"FAM107A"
"Positive Regulation Of Cell Development (GO:0010720)","1/35",0.543715111210592,0.779419881934346,0,0,1.29910833111525,0.791585500028829,"MME"
"Endoderm Formation (GO:0001706)","1/35",0.543715111210592,0.779419881934346,0,0,1.29910833111525,0.791585500028829,"LAMA3"
"Skeletal Muscle Organ Development (GO:0060538)","1/35",0.543715111210592,0.779419881934346,0,0,1.29910833111525,0.791585500028829,"DMD"
"Liver Development (GO:0001889)","1/35",0.543715111210592,0.779419881934346,0,0,1.29910833111525,0.791585500028829,"PCK1"
"Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)","1/35",0.543715111210592,0.779419881934346,0,0,1.29910833111525,0.791585500028829,"FAM107A"
"Regulation Of Phosphorylation (GO:0042325)","2/82",0.545183060407674,0.779890919224771,0,0,1.10413832199546,0.66980746044461,"CDKN1C;EGFR"
"Sodium Ion Transmembrane Transport (GO:0035725)","2/82",0.545183060407674,0.779890919224771,0,0,1.10413832199546,0.66980746044461,"ATP1A2;SLC6A2"
"Positive Regulation Of Hydrolase Activity (GO:0051345)","4/176",0.549232063169719,0.780047625866881,0,0,1.02691105578217,0.615360250862549,"SFRP1;USP17L2;SLC6A2;RGS6"
"Vascular Transport (GO:0010232)","2/83",0.551753272932976,0.780047625866881,0,0,1.0904509952129,0.648441375368928,"SLC16A12;ATP1A2"
"Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)","3/130",0.552230810450567,0.780047625866881,0,0,1.04312813171081,0.619398203413683,"GDF10;CITED1;RGMA"
"Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)","3/130",0.552230810450567,0.780047625866881,0,0,1.04312813171081,0.619398203413683,"GHR;NTF3;FGF10"
"Regulation Of Glucose Import (GO:0046324)","1/36",0.553839512302855,0.780047625866881,0,0,1.26192630898513,0.745647425291096,"SORBS1"
"Negative Regulation Of Protein Kinase B Signaling (GO:0051898)","1/36",0.553839512302855,0.780047625866881,0,0,1.26192630898513,0.745647425291096,"PHLPP1"
"Regulation Of Intracellular Protein Transport (GO:0033157)","1/36",0.553839512302855,0.780047625866881,0,0,1.26192630898513,0.745647425291096,"SH3TC2"
"Neural Crest Cell Migration (GO:0001755)","1/36",0.553839512302855,0.780047625866881,0,0,1.26192630898513,0.745647425291096,"SEMA6A"
"Blood Vessel Diameter Maintenance (GO:0097746)","1/36",0.553839512302855,0.780047625866881,0,0,1.26192630898513,0.745647425291096,"ACE2"
"Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)","1/36",0.553839512302855,0.780047625866881,0,0,1.26192630898513,0.745647425291096,"SPRY2"
"Regulation Of Receptor Internalization (GO:0002090)","1/36",0.553839512302855,0.780047625866881,0,0,1.26192630898513,0.745647425291096,"NTF3"
"Regulation Of Trans-Synaptic Signaling (GO:0099177)","1/36",0.553839512302855,0.780047625866881,0,0,1.26192630898513,0.745647425291096,"NLGN1"
"Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)","1/36",0.553839512302855,0.780047625866881,0,0,1.26192630898513,0.745647425291096,"TESC"
"Protein Destabilization (GO:0031648)","1/36",0.553839512302855,0.780047625866881,0,0,1.26192630898513,0.745647425291096,"GSN"
"Receptor Signaling Pathway Via JAK-STAT (GO:0007259)","1/36",0.553839512302855,0.780047625866881,0,0,1.26192630898513,0.745647425291096,"GHR"
"Positive Regulation Of Protein Modification Process (GO:0031401)","5/225",0.559559834130436,0.782452867934257,0,0,1.00337276878373,0.582563060597556,"NTRK2;NTRK3;VEGFD;EGFR;FGF10"
"Plasma Membrane Bounded Cell Projection Organization (GO:0120036)","3/132",0.562592962149436,0.782452867934257,0,0,1.02684989429175,0.590642921975812,"NLGN1;TNXB;MYOC"
"Negative Regulation Of Endothelial Cell Migration (GO:0010596)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"ADAMTS9"
"Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"TNMD"
"Regulation Of Defense Response To Virus By Host (GO:0050691)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"USP17L2"
"Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"PPARGC1A"
"Negative Regulation Of Transferase Activity (GO:0051348)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"CDKN1C"
"Regulation Of p38MAPK Cascade (GO:1900744)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"PHLPP1"
"Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"DMD"
"Synaptic Vesicle Cycle (GO:0099504)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"NLGN1"
"Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"GHR"
"Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"GHR"
"Positive Regulation Of Signaling (GO:0023056)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"TNXB"
"Muscle Tissue Development (GO:0060537)","1/37",0.563739760506157,0.782452867934257,0,0,1.22680995475113,0.703161523885706,"DMD"
"Response To Interleukin-1 (GO:0070555)","2/85",0.564692062468258,0.782452867934257,0,0,1.06406578695735,0.608086696167325,"SFRP1;CITED1"
"Transport Across Blood-Brain Barrier (GO:0150104)","2/85",0.564692062468258,0.782452867934257,0,0,1.06406578695735,0.608086696167325,"SLC16A12;ATP1A2"
"G2/M Transition Of Mitotic Cell Cycle (GO:0000086)","1/38",0.573420807462968,0.789751594986723,0,0,1.19359178182708,0.663798688766568,"NES"
"Positive Regulation Of Bone Mineralization (GO:0030501)","1/38",0.573420807462968,0.789751594986723,0,0,1.19359178182708,0.663798688766568,"KL"
"Positive Regulation Of Cation Channel Activity (GO:2001259)","1/38",0.573420807462968,0.789751594986723,0,0,1.19359178182708,0.663798688766568,"AKAP6"
"Signal Release From Synapse (GO:0099643)","1/38",0.573420807462968,0.789751594986723,0,0,1.19359178182708,0.663798688766568,"SYN2"
"Fatty Acid Transport (GO:0015908)","1/38",0.573420807462968,0.789751594986723,0,0,1.19359178182708,0.663798688766568,"RBP7"
"Membrane Assembly (GO:0071709)","1/38",0.573420807462968,0.789751594986723,0,0,1.19359178182708,0.663798688766568,"NLGN1"
"Negative Regulation Of Protein Secretion (GO:0050709)","1/39",0.582887495820458,0.794173735715174,0,0,1.16212193379376,0.627268196854411,"SFRP1"
"Negative Regulation Of Transport (GO:0051051)","1/39",0.582887495820458,0.794173735715174,0,0,1.16212193379376,0.627268196854411,"CRYAB"
"Nuclear Transport (GO:0051169)","1/39",0.582887495820458,0.794173735715174,0,0,1.16212193379376,0.627268196854411,"CITED1"
"Organelle Transport Along Microtubule (GO:0072384)","1/39",0.582887495820458,0.794173735715174,0,0,1.16212193379376,0.627268196854411,"DYNC1I1"
"Carboxylic Acid Transmembrane Transport (GO:1905039)","1/39",0.582887495820458,0.794173735715174,0,0,1.16212193379376,0.627268196854411,"SLC16A12"
"Positive Regulation Of ATP-dependent Activity (GO:0032781)","1/39",0.582887495820458,0.794173735715174,0,0,1.16212193379376,0.627268196854411,"FGF10"
"Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)","1/39",0.582887495820458,0.794173735715174,0,0,1.16212193379376,0.627268196854411,"USP17L2"
"Vesicle Cytoskeletal Trafficking (GO:0099518)","1/39",0.582887495820458,0.794173735715174,0,0,1.16212193379376,0.627268196854411,"DYNC1I1"
"Vitamin Transport (GO:0051180)","1/39",0.582887495820458,0.794173735715174,0,0,1.16212193379376,0.627268196854411,"TTPA"
"Positive Regulation Of Phosphorylation (GO:0042327)","5/231",0.582974733047709,0.794173735715174,0,0,0.976431486644846,0.526893593843752,"NTRK2;NTRK3;VEGFD;EGFR;FGF10"
"Positive Regulation Of Cell Adhesion (GO:0045785)","2/88",0.583592971606621,0.794173735715174,0,0,1.02678901017771,0.552978767339011,"VIT;SAA1"
"Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)","2/88",0.583592971606621,0.794173735715174,0,0,1.02678901017771,0.552978767339011,"NLGN1;CDC42EP5"
"Cellular Response To Peptide Hormone Stimulus (GO:0071375)","2/89",0.589757443031226,0.79475088670683,0,0,1.01493470951599,0.535930122976453,"SORBS1;PCK1"
"Positive Regulation Of DNA Repair (GO:0045739)","2/89",0.589757443031226,0.79475088670683,0,0,1.01493470951599,0.535930122976453,"EGFR;FGF10"
"Sodium Ion Transport (GO:0006814)","2/89",0.589757443031226,0.79475088670683,0,0,1.01493470951599,0.535930122976453,"ATP1A2;SLC6A2"
"Positive Regulation Of Developmental Process (GO:0051094)","5/233",0.590630052811438,0.79475088670683,0,0,0.967766161980293,0.50959220110579,"NLGN1;TNXB;ZBTB16;VLDLR;SOX6"
"L-alpha-amino Acid Transmembrane Transport (GO:1902475)","1/40",0.592144561315535,0.79475088670683,0,0,1.13226592412113,0.593312419617654,"SLC6A2"
"Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)","1/40",0.592144561315535,0.79475088670683,0,0,1.13226592412113,0.593312419617654,"FAM107A"
